data;temperatura_min;temperatura_media;temperatura_max;flag_t;umr_min;umr_media;umr_max;flag_umr;precipitazione;flag_prec;vvento_media;vvento_max;flag_vv;dvento;dvento_set;flag_dv;radsolare_media;radsolare_max;flag_rad;pressione;flag_pres;
2023-07-16 03:30:00;27.24;27.51;27.71;1;40.36;42.31;43.66;1;0.00;1;1.50;2.31;1;297.09;292.50;1;0.00;0.00;1;1003.69;1;
2023-07-16 04:00:00;27.35;27.47;27.55;1;41.64;42.46;42.97;1;0.00;1;1.39;1.95;1;323.79;315.00;1;0.00;0.00;1;1003.78;1;
2023-07-16 04:30:00;27.11;27.32;27.53;1;42.80;47.38;53.44;1;0.00;1;1.52;2.64;1;329.63;315.00;1;0.00;0.00;1;1003.90;1;
2023-07-16 05:00:00;27.12;27.18;27.30;1;50.27;55.29;58.77;1;0.00;1;0.81;1.41;1;353.66;0.00;1;0.00;0.00;1;1003.99;1;
2023-07-16 05:30:00;26.84;27.07;27.36;1;46.25;49.06;54.37;1;0.00;1;1.55;2.29;1;291.05;292.50;1;0.00;11.36;1;1004.21;1;
2023-07-16 06:00:00;26.92;27.37;27.70;1;48.35;49.61;50.70;1;0.00;1;1.65;2.12;1;298.38;292.50;1;50.91;87.65;1;1004.40;1;
2023-07-16 06:30:00;27.69;28.36;28.92;1;47.12;48.24;49.58;1;0.00;1;1.06;1.76;1;302.57;315.00;1;130.74;173.15;1;1004.68;1;
2023-07-16 07:00:00;28.64;29.07;29.65;1;48.88;54.20;59.96;1;0.00;1;0.92;1.74;1;4.24;22.50;1;209.74;259.89;1;1004.93;1;
2023-07-16 07:30:00;28.18;28.51;28.71;1;57.30;60.55;63.43;1;0.00;1;1.55;2.67;1;49.44;45.00;1;307.23;351.93;1;1005.22;1;
2023-07-16 08:00:00;27.92;28.09;28.30;1;62.13;63.31;64.42;1;0.00;1;2.47;3.55;1;36.03;45.00;1;398.78;442.66;1;1005.49;1;
2023-07-16 08:30:00;28.02;28.29;28.67;1;62.24;64.86;67.77;1;0.00;1;2.32;3.40;1;51.03;45.00;1;491.85;533.83;1;1005.48;1;
2023-07-16 09:00:00;27.99;28.41;28.83;1;64.78;66.53;68.99;1;0.00;1;2.50;3.40;1;57.18;45.00;1;580.45;621.34;1;1005.50;1;
2023-07-16 09:30:00;28.13;28.96;29.57;1;61.94;65.41;69.06;1;0.00;1;2.50;3.59;1;70.46;67.50;1;663.84;700.84;1;1005.57;1;
2023-07-16 10:00:00;29.46;29.58;29.83;1;58.44;60.32;62.77;1;0.00;1;3.13;4.31;1;68.08;67.50;1;737.72;770.02;1;1005.66;1;
2023-07-16 10:30:00;29.60;29.94;30.31;1;55.66;58.44;60.93;1;0.00;1;2.56;3.38;1;73.96;67.50;1;800.00;826.32;1;1005.73;1;
2023-07-16 11:00:00;29.54;29.90;30.41;1;58.95;62.47;64.83;1;0.00;1;2.12;2.83;1;81.17;90.00;1;848.83;871.96;1;1005.77;1;
2023-07-16 11:30:00;29.22;29.85;30.34;1;62.42;64.13;66.82;1;0.00;1;1.91;2.68;1;76.18;67.50;1;885.46;897.83;1;1005.73;1;
2023-07-16 12:00:00;29.08;30.12;31.06;1;60.98;64.19;67.22;1;0.00;1;2.52;3.40;1;72.54;67.50;1;853.17;906.94;1;1005.70;1;
2023-07-16 12:30:00;31.10;31.92;32.48;1;59.71;61.29;63.11;1;0.00;1;2.42;3.41;1;83.76;90.00;1;905.76;911.05;1;1005.50;1;
2023-07-16 13:00:00;32.42;32.71;33.02;1;57.53;58.98;60.92;1;0.00;1;2.24;3.56;1;84.90;90.00;1;892.94;900.61;1;1005.36;1;
2023-07-16 13:30:00;32.34;32.81;33.19;1;56.39;57.94;58.80;1;0.00;1;2.17;3.22;1;90.65;90.00;1;864.73;881.18;1;1005.33;1;
2023-07-16 14:00:00;32.60;32.82;33.07;1;55.11;56.72;58.17;1;0.00;1;1.81;3.21;1;96.90;90.00;1;823.49;845.87;1;1005.25;1;
2023-07-16 14:30:00;32.00;32.39;32.80;1;57.04;59.80;61.42;1;0.00;1;1.87;3.03;1;95.67;90.00;1;764.16;794.45;1;1005.08;1;
2023-07-16 15:00:00;31.94;32.14;32.42;1;56.83;59.12;61.06;1;0.00;1;1.75;2.68;1;97.11;90.00;1;693.76;727.26;1;1004.96;1;
2023-07-16 15:30:00;31.93;32.25;32.57;1;56.73;57.94;59.60;1;0.00;1;1.76;2.48;1;96.61;90.00;1;616.22;653.64;1;1004.86;1;
2023-07-16 16:00:00;32.06;32.70;33.02;1;57.02;57.81;58.80;1;0.00;1;1.50;2.68;1;105.36;112.50;1;534.25;571.36;1;1004.58;1;
2023-07-16 16:30:00;32.49;32.79;33.13;1;56.96;58.26;59.26;1;0.00;1;1.18;2.49;1;135.45;112.50;1;446.53;489.74;1;1004.41;1;
2023-07-16 17:00:00;31.94;32.39;32.91;1;52.78;56.44;59.52;1;0.00;1;1.07;2.49;1;146.57;135.00;1;352.53;396.02;1;1004.30;1;
2023-07-16 17:30:00;31.74;31.95;32.28;1;46.36;51.51;58.70;1;0.00;1;0.95;2.09;1;154.26;157.50;1;260.27;303.96;1;1004.31;1;
2023-07-16 18:00:00;31.89;32.14;32.43;1;43.05;49.43;54.40;1;0.00;1;0.86;1.59;1;143.96;135.00;1;168.73;213.80;1;1004.44;1;
2023-07-16 18:30:00;32.15;33.15;33.64;1;44.95;48.18;53.07;1;0.00;1;0.59;1.40;1;92.21;112.50;1;79.94;120.30;1;1004.53;1;
2023-07-16 19:00:00;31.47;31.92;32.85;1;44.97;52.27;57.54;1;0.00;1;0.73;1.41;1;119.72;135.00;1;0.00;37.46;1;1004.71;1;
2023-07-16 19:30:00;30.22;30.86;31.55;1;51.53;57.02;60.25;1;0.00;1;0.55;1.22;1;133.48;135.00;1;0.00;0.00;1;1004.72;1;
2023-07-16 20:00:00;29.98;30.17;30.30;1;48.44;54.93;61.21;1;0.00;1;0.40;0.86;1;120.05;112.50;1;0.00;0.00;1;1004.87;1;
2023-07-16 20:30:00;29.92;30.16;30.35;1;53.65;57.07;60.20;1;0.00;1;0.38;0.86;1;149.25;112.50;1;0.00;0.00;1;1004.89;1;
2023-07-16 21:00:00;30.00;30.11;30.37;1;42.12;48.89;55.56;1;0.00;1;0.55;1.73;1;203.14;225.00;1;0.00;0.00;1;1004.98;1;
2023-07-16 21:30:00;29.92;30.17;30.41;1;47.09;50.32;52.29;1;0.00;1;0.69;1.95;1;220.89;247.50;1;0.00;0.00;1;1004.96;1;
2023-07-16 22:00:00;29.86;29.96;30.10;1;35.26;42.38;47.30;1;0.00;1;1.05;2.28;1;188.67;225.00;1;0.00;0.00;1;1005.02;1;
2023-07-16 22:30:00;29.62;29.83;30.06;1;39.46;42.36;44.63;1;0.00;1;1.50;2.31;1;260.52;247.50;1;0.00;0.00;1;1005.18;1;
2023-07-16 23:00:00;29.71;29.79;29.87;1;40.78;42.19;43.41;1;0.00;1;1.41;1.94;1;284.06;292.50;1;0.00;0.00;1;1005.37;1;
2023-07-16 23:30:00;28.92;29.40;29.76;1;40.33;41.26;42.05;1;0.00;1;2.27;3.04;1;286.92;292.50;1;0.00;0.00;1;1005.53;1;
2023-07-17 00:00:00;28.31;28.58;28.92;1;41.17;42.51;43.35;1;0.00;1;2.63;3.22;1;280.72;292.50;1;0.00;0.00;1;1005.48;1;
2023-07-17 00:30:00;28.11;28.22;28.38;1;43.34;43.76;44.02;1;0.00;1;2.89;3.74;1;282.06;292.50;1;0.00;0.00;1;1005.30;1;
2023-07-17 01:00:00;28.12;28.25;28.39;1;43.56;43.96;44.49;1;0.00;1;2.66;3.04;1;283.85;292.50;1;0.00;0.00;1;1005.11;1;
2023-07-17 01:30:00;28.07;28.11;28.15;1;44.49;44.68;44.91;1;0.00;1;2.57;3.03;1;283.82;292.50;1;0.00;0.00;1;1004.98;1;
2023-07-17 02:00:00;27.88;28.00;28.16;1;44.75;45.20;45.39;1;0.00;1;2.52;3.03;1;283.92;292.50;1;0.00;0.00;1;1004.86;1;
2023-07-17 02:30:00;27.74;28.04;28.26;1;44.42;45.33;46.20;1;0.00;1;2.11;2.66;1;287.22;292.50;1;0.00;0.00;1;1004.75;1;
2023-07-17 03:00:00;27.69;27.77;27.84;1;43.86;45.24;46.29;1;0.00;1;2.39;3.03;1;292.04;292.50;1;0.00;0.00;1;1004.75;1;
2023-07-17 03:30:00;27.72;27.79;27.87;1;42.90;43.39;43.94;1;0.00;1;2.77;3.22;1;292.08;292.50;1;0.00;0.00;1;1004.70;1;
2023-07-17 04:00:00;27.79;28.01;28.15;1;41.99;42.31;43.17;1;0.00;1;3.14;3.76;1;295.92;292.50;1;0.00;0.00;1;1004.79;1;
2023-07-17 04:30:00;27.42;27.81;28.10;1;42.03;43.04;44.46;1;0.00;1;3.68;4.32;1;296.41;292.50;1;0.00;0.00;1;1004.84;1;
2023-07-17 05:00:00;27.30;27.47;27.71;1;43.69;44.41;44.80;1;0.00;1;3.37;4.32;1;302.70;292.50;1;0.00;0.00;1;1005.06;1;
2023-07-17 05:30:00;27.62;27.71;27.84;1;44.11;44.32;44.56;1;0.00;1;3.46;4.32;1;297.91;292.50;1;0.00;11.58;1;1005.12;1;
2023-07-17 06:00:00;27.74;27.96;28.29;1;44.49;44.78;44.97;1;0.00;1;2.81;3.95;1;294.48;292.50;1;54.30;93.98;1;1005.22;1;
2023-07-17 06:30:00;28.32;28.95;29.61;1;42.40;43.96;44.70;1;0.00;1;1.06;2.30;1;319.23;292.50;1;136.08;175.48;1;1005.45;1;
2023-07-17 07:00:00;29.71;30.01;30.34;1;42.17;44.29;48.49;1;0.00;1;1.32;2.83;1;7.42;22.50;1;215.95;266.54;1;1005.88;1;
2023-07-17 07:30:00;29.00;29.64;30.32;1;48.25;55.21;60.47;1;0.00;1;2.55;3.59;1;16.27;22.50;1;313.49;359.27;1;1006.06;1;
2023-07-17 08:00:00;28.62;28.80;28.99;1;57.61;59.44;61.14;1;0.00;1;3.15;4.30;1;29.08;22.50;1;407.33;448.11;1;1006.17;1;
2023-07-17 08:30:00;28.64;28.72;28.82;1;58.15;61.62;64.13;1;0.00;1;3.28;4.51;1;38.37;45.00;1;497.50;540.83;1;1006.16;1;
2023-07-17 09:00:00;28.71;29.06;29.32;1;56.98;60.25;63.95;1;0.00;1;2.89;3.75;1;41.67;45.00;1;583.46;624.44;1;1006.12;1;
2023-07-17 09:30:00;29.09;29.37;29.76;1;57.43;60.90;63.54;1;0.00;1;3.57;4.83;1;54.63;45.00;1;665.23;699.51;1;1006.15;1;
2023-07-17 10:00:00;29.06;29.33;29.84;1;62.70;66.52;69.10;1;0.00;1;3.65;4.66;1;60.53;67.50;1;733.40;762.92;1;1006.38;1;
2023-07-17 10:30:00;28.90;29.12;29.42;1;66.50;67.88;69.74;1;0.00;1;3.18;4.12;1;54.30;45.00;1;792.59;815.55;1;1006.56;1;
2023-07-17 11:00:00;29.16;29.75;30.19;1;63.11;65.14;67.81;1;0.00;1;3.73;4.68;1;61.22;67.50;1;838.62;857.75;1;1006.84;1;
2023-07-17 11:30:00;29.85;30.11;30.35;1;62.01;63.64;65.02;1;0.00;1;2.98;3.94;1;64.12;67.50;1;872.04;884.29;1;1006.77;1;
2023-07-17 12:00:00;30.39;30.86;31.40;1;62.08;64.15;66.18;1;0.00;1;2.20;3.04;1;81.13;67.50;1;845.02;898.72;1;1006.63;1;
2023-07-17 12:30:00;30.67;30.98;31.22;1;64.44;65.84;68.39;1;0.00;1;1.82;2.68;1;80.42;90.00;1;897.17;899.94;1;1006.54;1;
2023-07-17 13:00:00;30.52;30.84;31.13;1;67.36;69.19;70.46;1;0.00;1;1.71;2.51;1;99.49;90.00;1;883.77;892.62;1;1006.37;1;
2023-07-17 13:30:00;30.84;31.13;31.64;1;69.14;70.81;72.23;1;0.00;1;1.55;2.49;1;112.68;112.50;1;855.13;871.63;1;1006.19;1;
2023-07-17 14:00:00;31.49;31.83;32.22;1;67.67;69.19;70.32;1;0.00;1;1.56;2.67;1;121.65;112.50;1;813.68;836.65;1;1006.10;1;
2023-07-17 14:30:00;31.85;32.23;32.54;1;65.04;67.48;69.12;1;0.00;1;1.57;2.50;1;122.55;112.50;1;759.25;787.24;1;1006.03;1;
2023-07-17 15:00:00;31.85;32.47;33.09;1;58.48;62.07;65.36;1;0.00;1;1.60;2.67;1;112.80;112.50;1;691.83;726.28;1;1005.96;1;
2023-07-17 15:30:00;32.66;32.89;33.26;1;58.05;59.37;60.60;1;0.00;1;1.54;3.01;1;95.04;112.50;1;614.27;652.31;1;1005.92;1;
2023-07-17 16:00:00;32.58;32.80;32.99;1;58.47;59.74;60.99;1;0.00;1;1.64;2.82;1;104.21;90.00;1;528.55;571.47;1;1005.83;1;
2023-07-17 16:30:00;31.91;32.17;32.42;1;60.15;61.75;63.29;1;0.00;1;1.34;2.29;1;121.24;112.50;1;437.10;481.75;1;1005.62;1;
2023-07-17 17:00:00;31.64;31.90;32.27;1;59.21;61.00;62.55;1;0.00;1;1.09;2.29;1;117.60;112.50;1;345.24;390.81;1;1005.33;1;
2023-07-17 17:30:00;31.72;31.96;32.20;1;56.27;59.00;60.67;1;0.00;1;1.07;1.92;1;119.89;112.50;1;252.18;296.64;1;1005.20;1;
2023-07-17 18:00:00;31.31;31.73;32.07;1;53.42;56.67;59.74;1;0.00;1;0.75;1.55;1;121.53;112.50;1;159.69;204.14;1;1005.17;1;
2023-07-17 18:30:00;31.93;32.30;32.56;1;48.67;51.57;54.63;1;0.00;1;0.59;1.22;1;129.37;135.00;1;73.87;113.41;1;1005.12;1;
2023-07-17 19:00:00;32.30;32.43;32.53;1;38.13;44.31;50.70;1;0.00;1;0.51;1.40;1;182.10;135.00;1;0.00;32.24;1;1005.01;1;
2023-07-17 19:30:00;32.25;32.36;32.44;1;37.29;40.03;42.55;1;0.00;1;0.34;0.86;1;184.16;135.00;1;0.00;0.00;1;1004.97;1;
2023-07-17 20:00:00;32.07;32.15;32.25;1;39.65;40.77;41.50;1;0.00;1;0.37;1.04;1;239.82;247.50;1;0.00;0.00;1;1005.02;1;
2023-07-17 20:30:00;32.10;32.14;32.20;1;36.83;38.98;40.45;1;0.00;1;0.71;1.37;1;242.44;247.50;1;0.00;0.00;1;1005.06;1;
2023-07-17 21:00:00;31.91;32.03;32.17;1;37.87;40.36;41.63;1;0.00;1;0.73;1.22;1;246.95;247.50;1;0.00;0.00;1;1005.11;1;
2023-07-17 21:30:00;31.95;32.01;32.08;1;41.55;42.04;42.82;1;0.00;1;0.31;0.68;1;264.74;270.00;1;0.00;0.00;1;1005.20;1;
2023-07-17 22:00:00;31.74;31.93;32.08;1;42.64;43.11;43.89;1;0.00;1;0.33;0.68;1;249.57;225.00;1;0.00;0.00;1;1005.33;1;
2023-07-17 22:30:00;31.53;31.64;31.78;1;43.41;44.20;44.75;1;0.00;1;0.55;0.86;1;287.53;292.50;1;0.00;0.00;1;1005.37;1;
2023-07-17 23:00:00;30.83;31.36;31.59;1;43.20;44.83;46.30;1;0.00;1;0.87;1.76;1;315.33;0.00;1;0.00;0.00;1;1005.27;1;
2023-07-17 23:30:00;30.58;30.65;30.81;1;43.59;44.46;44.90;1;0.00;1;1.50;1.77;1;299.64;315.00;1;0.00;0.00;1;1005.13;1;
2023-07-18 00:00:00;30.44;30.52;30.59;1;44.31;45.07;46.02;1;0.00;1;0.94;1.77;1;309.74;315.00;1;0.00;0.00;1;1005.04;1;
2023-07-18 00:30:00;30.31;30.43;30.48;1;45.33;45.85;46.29;1;0.00;1;0.22;0.68;1;309.77;315.00;1;0.00;0.00;1;1004.89;1;
2023-07-18 01:00:00;29.93;30.16;30.34;1;44.30;45.12;45.50;1;0.00;1;0.66;1.22;1;315.00;315.00;1;0.00;0.00;1;1004.74;1;
2023-07-18 01:30:00;29.31;29.58;29.95;1;45.45;53.02;59.41;1;0.00;1;0.63;1.05;1;5.84;0.00;1;0.00;0.00;1;1004.76;1;
2023-07-18 02:00:00;29.33;29.59;29.76;1;43.26;44.63;47.11;1;0.00;1;1.24;2.12;1;329.06;337.50;1;0.00;0.00;1;1004.62;1;
2023-07-18 02:30:00;28.78;29.05;29.31;1;44.66;45.47;46.27;1;0.00;1;1.50;2.11;1;295.19;292.50;1;0.00;0.00;1;1004.55;1;
2023-07-18 03:00:00;28.46;28.64;28.78;1;45.13;46.76;49.36;1;0.00;1;1.48;1.95;1;308.70;315.00;1;0.00;0.00;1;1004.58;1;
2023-07-18 03:30:00;27.93;28.15;28.52;1;47.55;47.93;48.42;1;0.00;1;2.21;2.68;1;292.13;292.50;1;0.00;0.00;1;1004.51;1;
2023-07-18 04:00:00;27.99;28.33;28.50;1;45.06;46.65;48.59;1;0.00;1;2.65;3.38;1;302.62;315.00;1;0.00;0.00;1;1004.54;1;
2023-07-18 04:30:00;28.22;28.33;28.50;1;43.92;44.90;45.48;1;0.00;1;3.01;3.59;1;306.80;315.00;1;0.00;0.00;1;1004.70;1;
2023-07-18 05:00:00;28.46;28.73;28.87;1;42.75;43.50;44.16;1;0.00;1;2.53;3.04;1;317.71;315.00;1;0.00;0.00;1;1004.92;1;
2023-07-18 05:30:00;28.34;28.52;28.70;1;43.93;45.09;45.72;1;0.00;1;2.67;3.38;1;302.17;292.50;1;0.00;0.00;1;1004.98;1;
2023-07-18 06:00:00;28.66;28.79;28.99;1;45.48;45.74;45.98;1;0.00;1;2.74;3.56;1;301.23;292.50;1;43.16;79.43;1;1005.04;1;
2023-07-18 06:30:00;29.04;29.50;29.92;1;45.36;45.77;46.12;1;0.00;1;2.99;4.48;1;311.52;315.00;1;121.51;160.94;1;1005.09;1;
2023-07-18 07:00:00;29.88;30.10;30.41;1;46.09;46.39;46.66;1;0.00;1;3.28;5.02;1;330.03;337.50;1;200.92;250.67;1;1005.11;1;
2023-07-18 07:30:00;30.49;31.08;31.76;1;44.03;45.02;46.22;1;0.00;1;2.56;4.50;1;340.36;337.50;1;297.12;341.28;1;1005.19;1;
2023-07-18 08:00:00;30.00;30.66;31.89;1;43.96;50.14;53.26;1;0.00;1;4.35;5.60;1;27.53;22.50;1;388.16;433.33;1;1005.35;1;
2023-07-18 08:30:00;30.02;30.35;30.67;1;50.44;52.97;58.40;1;0.00;1;4.04;5.42;1;19.80;22.50;1;481.51;524.94;1;1005.52;1;
2023-07-18 09:00:00;29.91;30.20;30.59;1;53.70;58.35;60.93;1;0.00;1;3.43;4.48;1;23.53;22.50;1;571.21;610.68;1;1005.58;1;
2023-07-18 09:30:00;29.74;29.98;30.15;1;60.32;62.19;65.01;1;0.00;1;3.42;4.67;1;33.38;45.00;1;651.53;686.85;1;1005.60;1;
2023-07-18 10:00:00;29.77;30.08;30.36;1;63.68;65.23;67.06;1;0.00;1;3.54;4.32;1;56.06;67.50;1;722.98;754.70;1;1005.70;1;
2023-07-18 10:30:00;29.24;29.49;30.18;1;64.75;67.98;69.46;1;0.00;1;3.71;4.67;1;41.11;45.00;1;787.56;814.55;1;1005.78;1;
2023-07-18 11:00:00;29.57;30.15;30.57;1;66.00;67.30;68.30;1;0.00;1;4.65;5.79;1;58.71;67.50;1;836.77;855.85;1;1005.76;1;
2023-07-18 11:30:00;29.86;30.19;30.49;1;65.88;67.21;68.92;1;0.00;1;5.27;5.98;1;57.08;45.00;1;872.54;884.29;1;1005.70;1;
2023-07-18 12:00:00;29.28;29.52;30.01;1;66.46;68.28;70.31;1;0.00;1;4.87;6.50;1;45.42;45.00;1;843.34;897.94;1;1005.67;1;
2023-07-18 12:30:00;29.37;29.61;30.07;1;58.51;67.24;70.41;1;0.00;1;4.88;6.51;1;46.45;45.00;1;896.66;899.83;1;1005.65;1;
2023-07-18 13:00:00;29.86;30.05;30.22;1;60.67;66.12;71.43;1;0.00;1;5.26;7.06;1;43.20;45.00;1;882.77;891.29;1;1005.40;1;
2023-07-18 13:30:00;29.60;29.79;29.96;1;68.07;70.87;73.23;1;0.00;1;4.79;6.11;1;43.81;45.00;1;853.72;870.08;1;1005.29;1;
2023-07-18 14:00:00;29.80;29.99;30.15;1;64.25;66.14;68.41;1;0.00;1;4.73;6.14;1;43.18;45.00;1;812.63;836.21;1;1005.11;1;
2023-07-18 14:30:00;29.91;30.09;30.28;1;61.06;63.88;67.65;1;0.00;1;4.52;5.80;1;44.24;45.00;1;756.12;785.46;1;1004.92;1;
2023-07-18 15:00:00;30.17;30.50;30.80;1;55.92;59.08;63.87;1;0.00;1;4.54;5.98;1;51.23;45.00;1;689.85;723.16;1;1004.67;1;
2023-07-18 15:30:00;30.41;30.54;30.73;1;56.03;57.64;59.40;1;0.00;1;3.98;5.23;1;44.00;45.00;1;613.66;652.42;1;1004.46;1;
2023-07-18 16:00:00;30.64;31.05;31.47;1;53.78;55.51;58.01;1;0.00;1;4.64;6.12;1;57.23;67.50;1;529.69;570.47;1;1004.25;1;
2023-07-18 16:30:00;30.28;30.73;31.47;1;54.56;58.45;62.27;1;0.00;1;4.23;5.76;1;53.46;45.00;1;443.33;484.19;1;1004.18;1;
2023-07-18 17:00:00;30.93;31.05;31.35;1;51.73;54.12;55.88;1;0.00;1;4.23;5.59;1;52.56;45.00;1;352.50;397.24;1;1003.99;1;
2023-07-18 17:30:00;31.00;31.29;31.48;1;53.18;54.70;56.82;1;0.00;1;2.90;4.69;1;59.64;67.50;1;260.87;305.07;1;1003.89;1;
2023-07-18 18:00:00;31.30;31.64;31.95;1;51.33;54.20;56.89;1;0.00;1;1.17;2.49;1;35.46;67.50;1;167.64;213.25;1;1003.81;1;
2023-07-18 18:30:00;31.16;31.42;31.81;1;51.08;52.82;55.89;1;0.00;1;1.77;3.03;1;47.83;45.00;1;75.88;120.97;1;1003.82;1;
2023-07-18 19:00:00;31.14;31.22;31.40;1;52.47;53.84;55.76;1;0.00;1;1.05;1.93;1;47.86;45.00;1;0.00;31.91;1;1003.83;1;
2023-07-18 19:30:00;30.99;31.18;31.31;1;50.85;52.70;53.86;1;0.00;1;0.69;1.38;1;33.55;45.00;1;0.00;0.00;1;1003.81;1;
2023-07-18 20:00:00;30.81;30.92;31.01;1;51.59;52.77;53.81;1;0.00;1;0.66;1.04;1;37.40;45.00;1;0.00;0.00;1;1003.91;1;
2023-07-18 20:30:00;30.95;31.22;31.42;1;51.07;52.53;53.84;1;0.00;1;0.47;1.21;1;302.92;292.50;1;0.00;0.00;1;1004.07;1;
2023-07-18 21:00:00;31.42;31.71;31.97;1;45.33;48.45;52.32;1;0.00;1;0.57;1.40;1;356.93;22.50;1;0.00;0.00;1;1004.24;1;
2023-07-18 21:30:00;31.47;31.68;31.89;1;44.39;47.12;49.54;1;0.00;1;0.73;1.22;1;355.15;337.50;1;0.00;0.00;1;1004.24;1;
2023-07-18 22:00:00;30.82;31.01;31.53;1;49.44;50.79;51.82;1;0.00;1;0.65;1.40;1;169.33;157.50;1;0.00;0.00;1;1004.24;1;
2023-07-18 22:30:00;30.96;31.12;31.25;1;49.06;49.67;50.27;1;0.00;1;0.16;0.50;1;241.43;292.50;1;0.00;0.00;1;1004.47;1;
2023-07-18 23:00:00;30.66;30.89;31.00;1;46.76;48.48;50.04;1;0.00;1;0.31;1.04;1;231.00;292.50;1;0.00;0.00;1;1004.52;1;
2023-07-18 23:30:00;29.48;30.19;30.66;1;44.63;45.52;46.76;1;0.00;1;1.04;1.95;1;271.93;270.00;1;0.00;0.00;1;1004.45;1;
2023-07-19 00:00:00;29.15;29.29;29.50;1;43.52;44.27;46.16;1;0.00;1;2.17;2.86;1;281.60;270.00;1;0.00;0.00;1;1004.28;1;
2023-07-19 00:30:00;29.17;29.27;29.33;1;42.01;42.82;43.77;1;0.00;1;2.00;2.49;1;284.13;292.50;1;0.00;0.00;1;1004.12;1;
2023-07-19 01:00:00;29.12;29.46;29.81;1;41.38;42.19;43.51;1;0.00;1;1.37;2.49;1;304.49;292.50;1;0.00;0.00;1;1004.30;1;
2023-07-19 01:30:00;29.58;29.67;29.85;1;41.45;42.26;43.31;1;0.00;1;0.46;1.20;1;281.43;247.50;1;0.00;0.00;1;1004.24;1;
2023-07-19 02:00:00;29.52;29.62;29.76;1;42.06;43.55;49.62;1;0.00;1;0.32;1.02;1;335.49;22.50;1;0.00;0.00;1;1004.37;1;
2023-07-19 02:30:00;27.91;28.66;29.52;1;42.88;44.31;45.47;1;0.00;1;2.26;3.58;1;271.13;270.00;1;0.00;0.00;1;1004.02;1;
2023-07-19 03:00:00;27.40;27.58;27.90;1;45.33;45.75;46.03;1;0.00;1;2.81;3.76;1;272.52;270.00;1;0.00;0.00;1;1003.58;1;
2023-07-19 03:30:00;27.09;27.25;27.44;1;45.50;46.07;46.76;1;0.00;1;3.36;4.29;1;276.78;270.00;1;0.00;0.00;1;1003.24;1;
2023-07-19 04:00:00;27.12;27.33;27.50;1;45.89;46.43;47.01;1;0.00;1;3.12;4.48;1;271.54;270.00;1;0.00;0.00;1;1002.86;1;
2023-07-19 04:30:00;27.07;27.20;27.36;1;47.02;47.58;48.24;1;0.00;1;3.56;4.84;1;277.48;270.00;1;0.00;0.00;1;1002.56;1;
2023-07-19 05:00:00;27.02;27.13;27.22;1;48.32;48.68;49.22;1;0.00;1;3.26;4.84;1;270.04;270.00;1;0.00;0.00;1;1002.48;1;
2023-07-19 05:30:00;26.70;26.86;27.06;1;49.24;49.97;50.61;1;0.00;1;3.11;4.68;1;263.06;270.00;1;0.00;0.00;1;1002.53;1;
2023-07-19 06:00:00;26.68;27.34;28.05;1;48.32;49.74;50.82;1;0.00;1;3.27;4.69;1;272.56;270.00;1;39.67;75.88;1;1002.50;1;
2023-07-19 06:30:00;28.09;28.59;29.22;1;45.21;46.60;48.24;1;0.00;1;3.16;4.68;1;281.56;292.50;1;121.96;165.04;1;1002.41;1;
2023-07-19 07:00:00;29.21;29.68;30.27;1;42.76;44.26;45.48;1;0.00;1;2.84;3.94;1;283.03;292.50;1;205.94;255.33;1;1002.16;1;
2023-07-19 07:30:00;30.33;31.22;31.94;1;38.73;40.54;42.78;1;0.00;1;2.33;3.03;1;282.78;292.50;1;301.58;345.28;1;1002.11;1;
2023-07-19 08:00:00;31.95;32.95;33.88;1;34.09;36.81;38.59;1;0.00;1;1.61;3.02;1;269.36;270.00;1;394.05;438.22;1;1001.94;1;
2023-07-19 08:30:00;32.62;33.93;34.94;1;31.99;38.19;44.97;1;0.00;1;1.06;2.12;1;155.70;112.50;1;480.73;523.39;1;1001.91;1;
2023-07-19 09:00:00;29.48;31.13;33.52;1;40.81;56.60;66.24;1;0.00;1;2.59;3.59;1;62.23;45.00;1;567.90;607.89;1;1001.73;1;
2023-07-19 09:30:00;29.01;29.36;30.01;1;63.69;66.76;69.11;1;0.00;1;3.29;4.13;1;52.29;45.00;1;649.48;684.07;1;1001.64;1;
2023-07-19 10:00:00;30.07;30.53;31.04;1;62.73;64.30;65.29;1;0.00;1;3.04;4.13;1;79.60;67.50;1;721.78;755.48;1;1001.54;1;
2023-07-19 10:30:00;30.41;30.81;31.40;1;63.40;64.68;66.71;1;0.00;1;1.99;3.77;1;112.98;112.50;1;785.71;813.88;1;1001.36;1;
2023-07-19 11:00:00;31.31;31.56;31.88;1;63.50;64.68;65.83;1;0.00;1;1.75;3.39;1;132.13;112.50;1;838.00;859.41;1;1001.20;1;
2023-07-19 11:30:00;31.35;31.55;31.83;1;61.93;63.83;65.21;1;0.00;1;1.75;4.28;1;143.29;135.00;1;875.02;886.40;1;1001.11;1;
2023-07-19 12:00:00;31.24;31.52;31.73;1;59.98;61.28;62.65;1;0.00;1;2.29;5.20;1;146.98;135.00;1;846.04;894.06;1;1001.12;1;
2023-07-19 12:30:00;30.97;31.19;31.57;1;59.52;61.68;63.23;1;0.00;1;2.91;6.71;1;155.25;157.50;1;890.95;895.28;1;1001.07;1;
