_id,data_ora,id_station,denominazione,temperatura_min,temperatura_avg,temperatura_max,cod_validazione_temperatura,umidita_rel_min,umidita_rel_avg,umidita_rel_max,cod_validazione_umidita_rel,precipitazione,cod_validazione_precipitazione,velocita_vento_avg,velocita_vento_max,cod_validazione_velocita_vento,direzione_vento_gradi,direzione_vento_settore,cod_validazione_direzione_vento,rad_solare_globale_avg,rad_solare_globale_max,cod_validazione_rad_solare_globale,pressione_atmosferica,cod_validazione_pressione_atmosferica,Latitude,Longitude
1813,2023-02-07T18:00:00,2,bari,5.89,5.96,6.03,1,36.76,39.3,42.17,1,0.0,1,4.95,10.45,1,102.25,90.0,1,0.0,0.0,1,1020.44,1,41.11694,16.89375
1814,2023-02-07T18:30:00,2,bari,5.91,6.05,6.15,1,37.04,41.01,44.46,1,0.0,1,4.28,9.52,1,109.36,90.0,1,0.0,0.0,1,1020.71,1,41.11694,16.89375
1815,2023-02-07T19:00:00,2,bari,6.07,6.13,6.18,1,36.99,38.81,40.88,1,0.0,1,5.13,10.07,1,92.14,90.0,1,0.0,0.0,1,1020.75,1,41.11694,16.89375
1816,2023-02-07T19:30:00,2,bari,6.11,6.19,6.28,1,37.19,38.7,40.83,1,0.0,1,4.92,10.46,1,96.17,90.0,1,0.0,0.0,1,1020.76,1,41.11694,16.89375
1817,2023-02-07T20:00:00,2,bari,6.22,6.28,6.32,1,36.1,38.31,40.8,1,0.0,1,4.28,9.14,1,101.75,90.0,1,0.0,0.0,1,1020.73,1,41.11694,16.89375
1818,2023-02-07T20:30:00,2,bari,6.31,6.38,6.46,1,35.95,37.63,40.58,1,0.0,1,4.06,9.13,1,103.67,90.0,1,0.0,0.0,1,1020.77,1,41.11694,16.89375
1819,2023-02-07T21:00:00,2,bari,6.4,6.5,6.57,1,34.66,37.18,40.18,1,0.0,1,3.96,8.21,1,98.23,90.0,1,0.0,0.0,1,1020.69,1,41.11694,16.89375
1820,2023-02-07T21:30:00,2,bari,6.5,6.58,6.7,1,34.04,35.81,37.07,1,0.0,1,3.49,8.02,1,110.7,112.5,1,0.0,0.0,1,1020.72,1,41.11694,16.89375
1821,2023-02-07T22:00:00,2,bari,6.47,6.63,6.74,1,34.49,36.37,39.81,1,0.0,1,3.7,8.4,1,118.36,112.5,1,0.0,0.0,1,1020.74,1,41.11694,16.89375
1822,2023-02-07T22:30:00,2,bari,6.51,6.54,6.58,1,33.55,35.44,37.2,1,0.0,1,3.82,8.2,1,120.78,112.5,1,0.0,0.0,1,1020.71,1,41.11694,16.89375
1823,2023-02-07T23:00:00,2,bari,6.52,6.62,6.69,1,32.25,36.25,41.05,1,0.0,1,3.08,7.28,1,121.98,112.5,1,0.0,0.0,1,1020.68,1,41.11694,16.89375
1824,2023-02-07T23:30:00,2,bari,6.69,6.73,6.78,1,32.98,35.89,38.73,1,0.0,1,3.9,8.95,1,119.74,112.5,1,0.0,0.0,1,1020.69,1,41.11694,16.89375
1825,2023-02-08T00:00:00,2,bari,6.61,6.71,6.8,1,33.45,36.49,38.97,1,0.0,1,4.6,11.4,1,122.57,112.5,1,0.0,0.0,1,1020.68,1,41.11694,16.89375
1826,2023-02-08T00:30:00,2,bari,6.64,6.7,6.74,1,34.67,36.89,40.34,1,0.0,1,4.88,10.45,1,115.68,112.5,1,0.0,0.0,1,1020.46,1,41.11694,16.89375
1827,2023-02-08T01:00:00,2,bari,6.64,6.7,6.74,1,36.03,38.41,40.78,1,0.0,1,4.12,9.52,1,119.69,112.5,1,0.0,0.0,1,1020.31,1,41.11694,16.89375
1828,2023-02-08T01:30:00,2,bari,6.68,6.72,6.76,1,35.13,38.73,43.63,1,0.0,1,3.88,7.82,1,129.04,135.0,1,0.0,0.0,1,1020.3,1,41.11694,16.89375
1829,2023-02-08T02:00:00,2,bari,6.58,6.69,6.78,1,34.28,38.1,41.8,1,0.0,1,4.12,8.58,1,132.91,135.0,1,0.0,0.0,1,1020.44,1,41.11694,16.89375
1830,2023-02-08T02:30:00,2,bari,6.5,6.55,6.62,1,33.17,37.91,41.36,1,0.0,1,4.13,9.89,1,129.45,135.0,1,0.0,0.0,1,1020.53,1,41.11694,16.89375
1831,2023-02-08T03:00:00,2,bari,6.42,6.51,6.62,1,34.73,40.25,43.82,1,0.0,1,4.96,10.23,1,126.09,112.5,1,0.0,0.0,1,1020.46,1,41.11694,16.89375
1832,2023-02-08T03:30:00,2,bari,6.34,6.41,6.47,1,35.22,40.83,44.4,1,0.0,1,5.37,11.21,1,126.38,135.0,1,0.0,0.0,1,1020.32,1,41.11694,16.89375
1833,2023-02-08T04:00:00,2,bari,6.35,6.46,6.56,1,36.97,40.81,43.67,1,0.0,1,5.47,10.64,1,125.19,135.0,1,0.0,0.0,1,1020.32,1,41.11694,16.89375
1834,2023-02-08T04:30:00,2,bari,6.22,6.29,6.36,1,37.8,39.77,42.29,1,0.0,1,6.23,12.16,1,119.73,112.5,1,0.0,0.0,1,1020.27,1,41.11694,16.89375
1835,2023-02-08T05:00:00,2,bari,6.19,6.25,6.3,1,37.15,39.91,43.85,1,0.0,1,5.84,11.58,1,120.22,112.5,1,0.0,0.0,1,1020.13,1,41.11694,16.89375
1836,2023-02-08T05:30:00,2,bari,6.28,6.32,6.37,1,38.06,41.6,44.83,1,0.0,1,5.25,11.59,1,126.95,135.0,1,0.0,0.0,1,1019.99,1,41.11694,16.89375
1837,2023-02-08T06:00:00,2,bari,6.32,6.38,6.45,1,35.75,40.77,45.45,1,0.0,1,4.96,10.46,1,130.64,135.0,1,0.0,0.0,1,1020.0,1,41.11694,16.89375
1838,2023-02-08T06:30:00,2,bari,6.28,6.34,6.4,1,38.45,40.02,42.11,1,0.0,1,4.33,9.32,1,131.28,135.0,1,0.0,0.0,1,1020.12,1,41.11694,16.89375
1839,2023-02-08T07:00:00,2,bari,6.21,6.28,6.32,1,37.33,40.5,44.51,1,0.0,1,4.03,10.83,1,131.27,135.0,1,0.0,0.0,1,1020.28,1,41.11694,16.89375
1840,2023-02-08T07:30:00,2,bari,6.21,6.27,6.3,1,36.83,40.34,43.03,1,0.0,1,4.07,8.76,1,133.52,135.0,1,0.0,0.0,1,1020.36,1,41.11694,16.89375
1841,2023-02-08T08:00:00,2,bari,6.23,6.36,6.54,1,36.45,39.09,44.83,1,0.0,1,3.93,10.07,1,131.3,135.0,1,13.03,93.31,1,1020.5,1,41.11694,16.89375
1842,2023-02-08T08:30:00,2,bari,6.56,6.68,6.81,1,38.23,40.62,43.59,1,0.0,1,3.33,8.57,1,141.24,135.0,1,107.36,280.42,1,1020.66,1,41.11694,16.89375
1843,2023-02-08T09:00:00,2,bari,6.56,6.74,6.97,1,37.75,40.11,43.2,1,0.0,1,4.06,10.26,1,137.86,135.0,1,172.18,366.15,1,1020.83,1,41.11694,16.89375
1844,2023-02-08T09:30:00,2,bari,6.59,6.82,7.09,1,37.35,39.21,43.29,1,0.0,1,3.8,8.59,1,138.55,135.0,1,243.53,468.53,1,1021.13,1,41.11694,16.89375
1845,2023-02-08T10:00:00,2,bari,6.73,7.15,7.47,1,37.75,40.11,43.6,1,0.0,1,4.4,9.87,1,133.11,135.0,1,318.96,549.93,1,1021.25,1,41.11694,16.89375
1846,2023-02-08T10:30:00,2,bari,6.43,6.62,6.78,1,39.07,41.26,44.64,1,0.0,1,3.84,8.2,1,136.14,135.0,1,143.23,596.45,1,1021.44,1,41.11694,16.89375
1847,2023-02-08T11:00:00,2,bari,6.4,6.66,6.96,1,37.96,43.1,45.77,1,0.0,1,3.56,8.57,1,142.71,135.0,1,379.4,668.64,1,1021.65,1,41.11694,16.89375
1848,2023-02-08T11:30:00,2,bari,6.76,6.89,6.97,1,39.12,43.23,45.27,1,0.0,1,3.49,8.38,1,141.54,135.0,1,577.52,593.57,1,1021.64,1,41.11694,16.89375
1849,2023-02-08T12:00:00,2,bari,6.76,6.88,7.04,1,40.85,42.56,44.84,1,0.0,1,3.35,7.09,1,143.04,135.0,1,598.8,607.34,1,1021.4,1,41.11694,16.89375
1850,2023-02-08T12:30:00,2,bari,6.69,6.85,7.03,1,41.01,43.72,46.17,1,0.0,1,3.97,10.26,1,152.65,157.5,1,602.93,617.33,1,1021.16,1,41.11694,16.89375
1851,2023-02-08T13:00:00,2,bari,6.62,6.82,7.02,1,41.02,43.7,47.55,1,0.0,1,3.61,8.39,1,148.5,157.5,1,545.62,636.77,1,1020.95,1,41.11694,16.89375
1852,2023-02-08T13:30:00,2,bari,6.76,6.94,7.13,1,41.26,44.02,47.0,1,0.0,1,3.37,7.46,1,149.87,135.0,1,515.16,678.96,1,1020.75,1,41.11694,16.89375
1853,2023-02-08T14:00:00,2,bari,6.8,7.04,7.19,1,42.28,44.77,48.13,1,0.0,1,3.07,6.89,1,148.55,135.0,1,510.88,595.01,1,1020.46,1,41.11694,16.89375
1854,2023-02-08T14:30:00,2,bari,6.94,7.06,7.21,1,43.16,44.97,47.26,1,0.0,1,3.4,7.27,1,142.38,135.0,1,487.94,520.62,1,1020.32,1,41.11694,16.89375
1855,2023-02-08T15:00:00,2,bari,6.81,6.98,7.17,1,42.92,45.79,47.85,1,0.0,1,3.87,10.64,1,142.96,135.0,1,350.79,455.54,1,1020.38,1,41.11694,16.89375
1856,2023-02-08T15:30:00,2,bari,7.11,7.25,7.36,1,41.38,43.47,46.8,1,0.0,1,3.14,7.08,1,146.9,135.0,1,339.18,396.35,1,1020.5,1,41.11694,16.89375
1857,2023-02-08T16:00:00,2,bari,6.95,7.17,7.39,1,40.85,42.89,45.72,1,0.0,1,3.64,8.76,1,132.88,135.0,1,184.31,303.85,1,1020.38,1,41.11694,16.89375
1858,2023-02-08T16:30:00,2,bari,6.85,7.05,7.22,1,41.07,43.29,46.51,1,0.0,1,3.49,8.4,1,134.6,135.0,1,104.02,210.68,1,1020.4,1,41.11694,16.89375
1859,2023-02-08T17:00:00,2,bari,6.88,6.97,7.05,1,39.22,42.58,45.58,1,0.0,1,4.26,9.13,1,131.76,135.0,1,35.68,94.53,1,1020.29,1,41.11694,16.89375
1860,2023-02-08T17:30:00,2,bari,6.65,6.75,6.88,1,42.94,44.86,48.04,1,0.0,1,4.62,11.02,1,126.18,112.5,1,0.0,0.0,1,1020.25,1,41.11694,16.89375
1861,2023-02-08T18:00:00,2,bari,6.75,6.85,6.96,1,43.24,45.59,47.86,1,0.0,1,4.08,8.76,1,126.51,112.5,1,0.0,0.0,1,1020.46,1,41.11694,16.89375
1862,2023-02-08T18:30:00,2,bari,6.87,6.93,6.99,1,38.15,40.73,45.35,1,0.0,1,2.43,5.04,1,150.95,135.0,1,0.0,0.0,1,1020.67,1,41.11694,16.89375
1863,2023-02-08T19:00:00,2,bari,6.98,7.07,7.17,1,38.63,41.61,46.68,1,0.0,1,3.15,6.54,1,131.76,135.0,1,0.0,0.0,1,1020.64,1,41.11694,16.89375
1864,2023-02-08T19:30:00,2,bari,7.09,7.15,7.25,1,42.49,45.4,47.82,1,0.0,1,5.0,9.7,1,121.36,112.5,1,0.0,0.0,1,1020.6,1,41.11694,16.89375
1865,2023-02-08T20:00:00,2,bari,7.19,7.27,7.37,1,42.98,44.83,47.16,1,0.0,1,4.37,8.57,1,121.31,112.5,1,0.0,0.0,1,1020.68,1,41.11694,16.89375
1866,2023-02-08T20:30:00,2,bari,7.27,7.38,7.5,1,41.71,44.5,47.55,1,0.0,1,4.33,8.39,1,122.92,135.0,1,0.0,0.0,1,1020.54,1,41.11694,16.89375
1867,2023-02-08T21:00:00,2,bari,7.45,7.54,7.62,1,41.17,43.2,44.63,1,0.0,1,3.86,8.95,1,124.26,135.0,1,0.0,0.0,1,1020.52,1,41.11694,16.89375
1868,2023-02-08T21:30:00,2,bari,7.6,7.61,7.65,1,42.66,45.17,48.55,1,0.0,1,4.71,10.08,1,126.36,135.0,1,0.0,0.0,1,1020.41,1,41.11694,16.89375
1869,2023-02-08T22:00:00,2,bari,7.01,7.33,7.61,1,47.41,50.21,52.92,1,0.0,1,2.96,8.4,1,167.22,135.0,1,0.0,0.0,1,1020.7,1,41.11694,16.89375
1870,2023-02-08T22:30:00,2,bari,6.7,6.82,7.04,1,48.85,52.98,55.6,1,0.0,1,1.98,8.39,1,185.38,135.0,1,0.0,0.0,1,1020.89,1,41.11694,16.89375
1871,2023-02-08T23:00:00,2,bari,6.31,6.82,7.14,1,52.81,55.21,57.06,1,0.2,1,2.61,7.1,1,179.05,135.0,1,0.0,0.0,1,1020.81,1,41.11694,16.89375
1872,2023-02-08T23:30:00,2,bari,6.09,6.72,7.33,1,48.3,55.76,60.33,1,0.2,1,3.52,10.46,1,187.24,202.5,1,0.0,0.0,1,1020.68,1,41.11694,16.89375
1873,2023-02-09T00:00:00,2,bari,5.9,6.21,6.44,1,47.84,53.93,59.59,1,0.0,1,3.21,5.79,1,254.42,247.5,1,0.0,0.0,1,1020.68,1,41.11694,16.89375
1874,2023-02-09T00:30:00,2,bari,6.35,6.69,7.04,1,46.08,49.7,54.43,1,0.0,1,1.17,4.32,1,213.57,292.5,1,0.0,0.0,1,1020.26,1,41.11694,16.89375
1875,2023-02-09T01:00:00,2,bari,6.79,6.96,7.17,1,51.24,54.68,56.83,1,0.0,1,2.94,5.24,1,84.45,67.5,1,0.0,0.0,1,1019.97,1,41.11694,16.89375
1876,2023-02-09T01:30:00,2,bari,6.9,7.12,7.32,1,48.02,50.95,52.49,1,0.0,1,2.2,5.23,1,181.15,202.5,1,0.0,0.0,1,1019.97,1,41.11694,16.89375
1877,2023-02-09T02:00:00,2,bari,6.34,6.6,6.85,1,51.86,52.72,53.76,1,0.0,1,2.12,5.25,1,203.32,202.5,1,0.0,0.0,1,1019.95,1,41.11694,16.89375
1878,2023-02-09T02:30:00,2,bari,6.05,6.44,7.17,1,48.44,52.77,55.05,1,0.0,1,2.48,6.16,1,178.65,135.0,1,0.0,0.0,1,1019.82,1,41.11694,16.89375
1879,2023-02-09T03:00:00,2,bari,7.15,7.22,7.29,1,46.06,48.26,51.28,1,0.0,1,3.79,8.57,1,139.37,135.0,1,0.0,0.0,1,1019.43,1,41.11694,16.89375
1880,2023-02-09T03:30:00,2,bari,7.15,7.18,7.27,1,45.07,46.63,49.96,1,0.0,1,3.59,8.94,1,138.05,135.0,1,0.0,0.0,1,1019.46,1,41.11694,16.89375
1881,2023-02-09T04:00:00,2,bari,7.08,7.16,7.21,1,43.99,45.97,48.37,1,0.0,1,3.33,8.01,1,139.93,135.0,1,0.0,0.0,1,1019.49,1,41.11694,16.89375
1882,2023-02-09T04:30:00,2,bari,7.04,7.11,7.18,1,44.42,46.97,49.74,1,0.0,1,3.28,8.0,1,137.23,135.0,1,0.0,0.0,1,1019.4,1,41.11694,16.89375
1883,2023-02-09T05:00:00,2,bari,6.93,7.0,7.1,1,43.45,45.54,48.18,1,0.0,1,3.13,6.9,1,143.2,135.0,1,0.0,0.0,1,1019.4,1,41.11694,16.89375
1884,2023-02-09T05:30:00,2,bari,6.86,6.91,6.97,1,45.48,47.68,50.52,1,0.0,1,3.06,7.09,1,141.72,135.0,1,0.0,0.0,1,1019.41,1,41.11694,16.89375
1885,2023-02-09T06:00:00,2,bari,6.79,6.87,6.95,1,47.0,48.75,50.71,1,0.0,1,3.64,8.57,1,139.59,135.0,1,0.0,0.0,1,1019.33,1,41.11694,16.89375
1886,2023-02-09T06:30:00,2,bari,6.8,6.87,6.92,1,43.86,46.08,49.46,1,0.0,1,3.13,6.52,1,149.29,157.5,1,0.0,0.0,1,1019.73,1,41.11694,16.89375
1887,2023-02-09T07:00:00,2,bari,6.78,6.86,6.93,1,41.24,44.19,46.27,1,0.0,1,3.07,6.15,1,152.29,157.5,1,0.0,0.0,1,1020.08,1,41.11694,16.89375
1888,2023-02-09T07:30:00,2,bari,6.84,6.94,7.0,1,43.14,44.42,45.78,1,0.0,1,2.83,5.97,1,151.46,157.5,1,0.0,0.0,1,1020.26,1,41.11694,16.89375
1889,2023-02-09T08:00:00,2,bari,6.94,7.05,7.13,1,44.3,47.05,50.65,1,0.0,1,3.24,8.57,1,139.3,135.0,1,0.0,0.0,1,1020.28,1,41.11694,16.89375
1890,2023-02-09T08:30:00,2,bari,6.98,7.05,7.11,1,44.92,46.39,48.87,1,0.0,1,2.85,7.83,1,138.14,135.0,1,24.26,52.56,1,1020.64,1,41.11694,16.89375
1891,2023-02-09T09:00:00,2,bari,7.05,7.23,7.36,1,44.52,46.59,49.17,1,0.0,1,2.53,6.53,1,139.97,135.0,1,94.23,132.85,1,1020.97,1,41.11694,16.89375
1892,2023-02-09T09:30:00,2,bari,7.21,7.39,7.6,1,44.63,46.45,48.64,1,0.0,1,3.26,7.07,1,137.07,135.0,1,175.4,376.15,1,1020.91,1,41.11694,16.89375
1893,2023-02-09T10:00:00,2,bari,7.53,7.63,7.68,1,43.75,44.91,46.98,1,0.0,1,2.88,6.16,1,138.38,135.0,1,179.01,372.81,1,1021.06,1,41.11694,16.89375
1894,2023-02-09T10:30:00,2,bari,7.48,7.52,7.62,1,44.67,46.44,48.21,1,0.0,1,2.54,6.16,1,137.09,135.0,1,132.8,240.89,1,1021.23,1,41.11694,16.89375
1895,2023-02-09T11:00:00,2,bari,7.6,7.94,8.1,1,42.47,44.68,47.77,1,0.0,1,2.33,5.41,1,143.19,135.0,1,269.72,321.51,1,1021.43,1,41.11694,16.89375
1896,2023-02-09T11:30:00,2,bari,7.86,8.0,8.08,1,44.22,45.91,48.01,1,0.0,1,2.46,5.23,1,133.77,135.0,1,154.14,207.47,1,1021.57,1,41.11694,16.89375
1897,2023-02-09T12:00:00,2,bari,7.84,8.01,8.19,1,43.17,45.26,46.76,1,0.0,1,2.19,4.69,1,139.5,135.0,1,232.92,370.93,1,1021.41,1,41.11694,16.89375
1898,2023-02-09T12:30:00,2,bari,8.15,8.28,8.4,1,38.15,40.2,42.88,1,0.0,1,2.08,6.16,1,146.67,135.0,1,374.18,467.31,1,1021.16,1,41.11694,16.89375
1899,2023-02-09T13:00:00,2,bari,8.05,8.25,8.5,1,39.45,41.25,43.18,1,0.0,1,2.07,4.68,1,146.13,135.0,1,225.62,327.17,1,1020.95,1,41.11694,16.89375
1900,2023-02-09T13:30:00,2,bari,7.76,7.91,8.1,1,39.57,41.56,42.71,1,0.0,1,2.21,4.87,1,144.23,135.0,1,145.68,169.27,1,1020.81,1,41.11694,16.89375
1901,2023-02-09T14:00:00,2,bari,7.7,7.8,7.93,1,41.24,42.92,45.28,1,0.0,1,2.16,5.97,1,148.05,135.0,1,94.96,120.3,1,1020.76,1,41.11694,16.89375
1902,2023-02-09T14:30:00,2,bari,7.66,7.74,7.84,1,43.36,44.86,47.4,1,0.0,1,2.26,5.97,1,139.12,135.0,1,75.01,83.44,1,1020.73,1,41.11694,16.89375
1903,2023-02-09T15:00:00,2,bari,7.7,7.74,7.79,1,42.85,43.86,44.94,1,0.0,1,2.5,4.87,1,132.99,135.0,1,62.77,78.77,1,1020.73,1,41.11694,16.89375
1904,2023-02-09T15:30:00,2,bari,7.74,7.83,7.9,1,42.96,44.6,45.94,1,0.0,1,2.6,5.41,1,122.04,112.5,1,38.26,64.33,1,1020.76,1,41.11694,16.89375
1905,2023-02-09T16:00:00,2,bari,7.65,7.75,7.87,1,43.65,44.76,45.79,1,0.0,1,2.35,5.24,1,127.24,135.0,1,0.0,0.0,1,1020.88,1,41.11694,16.89375
1906,2023-02-09T16:30:00,2,bari,7.64,7.7,7.79,1,43.73,44.92,46.29,1,0.0,1,2.22,5.8,1,128.53,135.0,1,0.0,0.0,1,1021.07,1,41.11694,16.89375
1907,2023-02-09T17:00:00,2,bari,7.62,7.73,7.82,1,45.17,47.11,48.47,1,0.0,1,2.15,5.41,1,123.61,112.5,1,0.0,0.0,1,1021.11,1,41.11694,16.89375
1908,2023-02-09T17:30:00,2,bari,7.57,7.64,7.7,1,46.41,48.15,49.46,1,0.0,1,2.28,6.14,1,114.21,112.5,1,0.0,0.0,1,1021.15,1,41.11694,16.89375
1909,2023-02-09T18:00:00,2,bari,7.53,7.56,7.6,1,47.72,48.68,49.89,1,0.0,1,2.35,6.91,1,118.33,112.5,1,0.0,0.0,1,1021.24,1,41.11694,16.89375
1910,2023-02-09T18:30:00,2,bari,7.47,7.53,7.58,1,43.95,45.82,47.86,1,0.0,1,2.7,5.8,1,108.62,112.5,1,0.0,0.0,1,1021.39,1,41.11694,16.89375
1911,2023-02-09T19:00:00,2,bari,7.53,7.6,7.68,1,42.58,44.84,46.8,1,0.0,1,2.19,5.23,1,115.03,112.5,1,0.0,0.0,1,1021.51,1,41.11694,16.89375
1912,2023-02-09T19:30:00,2,bari,7.6,7.65,7.72,1,41.03,43.49,46.97,1,0.0,1,2.81,6.35,1,114.41,112.5,1,0.0,0.0,1,1021.83,1,41.11694,16.89375
1913,2023-02-09T20:00:00,2,bari,7.66,7.72,7.8,1,41.43,43.36,45.26,1,0.0,1,2.63,5.96,1,115.49,112.5,1,0.0,0.0,1,1021.88,1,41.11694,16.89375
1914,2023-02-09T20:30:00,2,bari,7.77,7.85,7.93,1,39.21,41.18,43.0,1,0.0,1,2.85,6.53,1,112.22,112.5,1,0.0,0.0,1,1021.9,1,41.11694,16.89375
1915,2023-02-09T21:00:00,2,bari,7.84,7.92,7.98,1,39.14,40.28,42.37,1,0.0,1,2.42,5.78,1,119.31,112.5,1,0.0,0.0,1,1021.8,1,41.11694,16.89375
1916,2023-02-09T21:30:00,2,bari,7.93,7.97,8.05,1,39.95,43.09,44.54,1,0.0,1,3.09,7.27,1,116.21,112.5,1,0.0,0.0,1,1021.68,1,41.11694,16.89375
1917,2023-02-09T22:00:00,2,bari,7.96,8.01,8.06,1,44.78,46.73,49.0,1,0.0,1,3.5,7.46,1,106.52,112.5,1,0.0,0.0,1,1021.62,1,41.11694,16.89375
1918,2023-02-09T22:30:00,2,bari,8.0,8.03,8.06,1,43.41,45.19,47.01,1,0.0,1,3.78,7.47,1,100.38,90.0,1,0.0,0.0,1,1021.47,1,41.11694,16.89375
1919,2023-02-09T23:00:00,2,bari,8.03,8.1,8.17,1,46.08,47.76,49.67,1,0.0,1,3.51,8.21,1,101.52,90.0,1,0.0,0.0,1,1021.33,1,41.11694,16.89375
1920,2023-02-09T23:30:00,2,bari,8.11,8.15,8.19,1,44.66,46.4,49.83,1,0.0,1,4.46,8.4,1,94.68,90.0,1,0.0,0.0,1,1021.21,1,41.11694,16.89375
1921,2023-02-10T00:00:00,2,bari,8.14,8.2,8.27,1,43.33,44.59,46.13,1,0.0,1,3.99,8.77,1,100.45,90.0,1,0.0,0.0,1,1021.14,1,41.11694,16.89375
1922,2023-02-10T00:30:00,2,bari,8.25,8.3,8.35,1,42.47,44.02,45.44,1,0.0,1,4.21,8.76,1,94.74,90.0,1,0.0,0.0,1,1020.91,1,41.11694,16.89375
1923,2023-02-10T01:00:00,2,bari,8.28,8.35,8.42,1,43.97,45.47,47.57,1,0.0,1,4.37,8.76,1,92.43,90.0,1,0.0,0.0,1,1020.74,1,41.11694,16.89375
1924,2023-02-10T01:30:00,2,bari,8.35,8.43,8.48,1,42.19,44.49,46.17,1,0.0,1,4.36,8.76,1,90.75,90.0,1,0.0,0.0,1,1020.72,1,41.11694,16.89375
1925,2023-02-10T02:00:00,2,bari,8.42,8.46,8.49,1,42.2,43.54,46.22,1,0.0,1,4.81,8.21,1,83.44,67.5,1,0.0,0.0,1,1020.58,1,41.11694,16.89375
1926,2023-02-10T02:30:00,2,bari,7.86,8.39,8.52,1,41.43,45.12,53.52,1,0.0,1,3.77,7.45,1,89.6,67.5,1,0.0,0.0,1,1020.49,1,41.11694,16.89375
1927,2023-02-10T03:00:00,2,bari,7.53,7.75,7.88,1,50.7,52.75,54.84,1,0.0,1,2.56,6.34,1,100.55,67.5,1,0.0,0.0,1,1020.45,1,41.11694,16.89375
1928,2023-02-10T03:30:00,2,bari,7.29,7.49,7.64,1,51.38,53.62,54.88,1,0.0,1,2.34,5.6,1,98.98,90.0,1,0.0,0.0,1,1020.24,1,41.11694,16.89375
1929,2023-02-10T04:00:00,2,bari,7.15,7.62,8.06,1,45.79,49.75,55.45,1,0.0,1,2.86,6.54,1,101.61,90.0,1,0.0,0.0,1,1019.99,1,41.11694,16.89375
1930,2023-02-10T04:30:00,2,bari,8.1,8.3,8.43,1,41.33,43.05,45.14,1,0.0,1,3.34,6.71,1,87.96,90.0,1,0.0,0.0,1,1019.85,1,41.11694,16.89375
1931,2023-02-10T05:00:00,2,bari,8.35,8.41,8.45,1,42.78,44.47,47.04,1,0.0,1,3.79,8.57,1,100.26,90.0,1,0.0,0.0,1,1019.7,1,41.11694,16.89375
1932,2023-02-10T05:30:00,2,bari,8.42,8.47,8.51,1,45.18,46.91,48.08,1,0.0,1,4.03,8.4,1,98.88,112.5,1,0.0,0.0,1,1019.64,1,41.11694,16.89375
1933,2023-02-10T06:00:00,2,bari,8.43,8.48,8.52,1,46.19,46.99,48.47,1,0.0,1,4.28,8.96,1,95.15,90.0,1,0.0,0.0,1,1019.76,1,41.11694,16.89375
1934,2023-02-10T06:30:00,2,bari,5.51,6.57,8.39,1,49.32,59.49,65.08,1,0.0,1,2.49,4.68,1,358.92,337.5,1,0.0,0.0,1,1020.15,1,41.11694,16.89375
1935,2023-02-10T07:00:00,2,bari,5.45,5.7,5.89,1,64.39,64.85,66.34,1,0.0,1,1.93,4.67,1,311.14,315.0,1,0.0,0.0,1,1020.3,1,41.11694,16.89375
1936,2023-02-10T07:30:00,2,bari,5.86,5.92,6.03,1,63.93,64.5,65.05,1,0.0,1,1.67,3.4,1,10.9,0.0,1,0.0,0.0,1,1020.29,1,41.11694,16.89375
1937,2023-02-10T08:00:00,2,bari,5.89,7.68,8.93,1,47.6,54.93,66.1,1,0.0,1,3.24,8.95,1,111.9,112.5,1,31.87,92.09,1,1020.36,1,41.11694,16.89375
1938,2023-02-10T08:30:00,2,bari,8.93,9.38,9.69,1,45.06,46.5,48.17,1,0.0,1,3.94,8.2,1,106.08,90.0,1,142.19,191.15,1,1020.6,1,41.11694,16.89375
1939,2023-02-10T09:00:00,2,bari,9.65,9.85,10.1,1,43.08,44.15,45.81,1,0.0,1,3.54,6.7,1,93.81,90.0,1,186.22,292.19,1,1020.96,1,41.11694,16.89375
1940,2023-02-10T09:30:00,2,bari,9.79,10.03,10.3,1,44.57,46.1,47.34,1,0.0,1,4.15,8.76,1,79.91,90.0,1,145.55,344.94,1,1020.92,1,41.11694,16.89375
1941,2023-02-10T10:00:00,2,bari,9.62,10.01,10.37,1,46.47,48.99,52.02,1,0.0,1,6.18,13.29,1,84.74,67.5,1,291.76,543.49,1,1020.96,1,41.11694,16.89375
1942,2023-02-10T10:30:00,2,bari,9.45,9.66,9.93,1,48.92,50.83,53.09,1,0.0,1,7.98,12.53,1,75.13,67.5,1,274.78,495.41,1,1021.13,1,41.11694,16.89375
1943,2023-02-10T11:00:00,2,bari,9.5,9.67,9.9,1,47.89,51.24,53.54,1,0.0,1,7.96,11.39,1,70.2,67.5,1,162.57,426.01,1,1021.52,1,41.11694,16.89375
1944,2023-02-10T11:30:00,2,bari,9.53,9.61,9.74,1,50.22,51.76,53.71,1,0.0,1,7.23,11.96,1,70.67,67.5,1,201.29,489.19,1,1021.63,1,41.11694,16.89375
1945,2023-02-10T12:00:00,2,bari,9.49,9.89,10.22,1,47.69,50.06,52.37,1,0.0,1,7.74,11.58,1,71.08,67.5,1,378.5,572.47,1,1021.51,1,41.11694,16.89375
1946,2023-02-10T12:30:00,2,bari,8.2,9.33,9.81,1,49.96,55.15,65.47,1,0.0,1,8.58,11.78,1,53.32,45.0,1,271.01,585.35,1,1021.36,1,41.11694,16.89375
